"folioviv","foliohog","numren","sexo","edad","disc1","hablaind","alfabetism","asis_esc"
"1406746605","1","08","1",0,"8","","",""
"1406746606","1","01","1",26,"8","2","1","2"
"1406746606","1","02","2",26,"8","2","1","2"
"1406782701","1","01","1",25,"8","1","1","2"
"1406782701","1","02","2",28,"8","1","1","2"
"1406782701","1","03","1",5,"8","2","2","1"
"1406782702","1","01","1",27,"8","2","1","2"
"1406782702","1","02","2",25,"8","2","1","2"
"1406782702","1","03","2",8,"3","2","2","2"
"1406782702","1","04","2",7,"8","2","1","1"
"1406782702","1","05","2",4,"8","2","2","1"
"1406782703","1","01","2",42,"1","2","1","2"
"1406782703","1","02","1",15,"8","2","1","2"
"1406782703","1","03","1",11,"8","2","1","1"
"1406782704","1","01","1",75,"8","2","1","2"
"1406782704","1","02","2",73,"4","2","1","2"
"1406782704","1","03","2",52,"3","2","2","2"
"1406782705","1","01","1",33,"8","2","1","1"
"1406782705","1","02","2",30,"8","2","1","2"
"1406782706","1","01","1",60,"8","2","1","2"
"1406782706","1","02","2",49,"7","2","1","2"
"1406782706","1","03","2",16,"8","2","1","1"
"1406782706","1","04","2",20,"8","2","1","2"
"1406782706","1","05","2",2,"8","","",""
"1406797201","1","01","2",67,"4","2","1","2"
"1406797201","1","02","2",42,"1","2","1","2"
"1406797201","1","03","2",37,"8","2","1","2"
"1406797201","1","04","2",35,"8","2","1","2"
"1406797201","1","05","1",33,"8","2","1","2"
"1406797201","1","06","1",16,"8","2","1","2"
"1406797201","1","07","1",13,"8","2","1","1"
"1406797201","1","08","2",12,"8","2","1","1"
"1406797201","1","09","2",9,"8","2","1","1"
"1406797202","1","01","1",73,"1","2","1","2"
"1406797202","1","02","2",38,"2","2","1","2"
"1406797202","1","03","1",35,"8","2","1","2"
"1406797202","1","04","1",20,"8","2","1","1"
"1406797202","1","05","1",18,"8","2","1","1"
"1406797202","1","06","1",5,"8","2","2","1"
"1406797203","1","01","1",64,"1","2","1","2"
"1406797203","1","02","1",48,"2","2","1","2"
"1406797203","1","03","2",40,"8","2","1","2"
"1406797203","1","04","2",6,"8","2","2","1"
"1406797203","1","05","2",0,"8","","",""
"1406797204","1","01","1",22,"8","1","1","2"
"1406797204","1","02","1",20,"8","1","1","2"
"1406797204","1","03","2",20,"8","2","1","2"
"1406797204","1","04","1",19,"8","1","1","2"
"1406797204","1","05","1",21,"8","1","1","2"
"1406797204","1","06","1",19,"8","1","1","2"
"1406797205","1","01","1",43,"8","2","1","2"
"1406797205","1","02","2",39,"8","2","1","2"
"1406797205","1","03","2",18,"8","2","1","2"
"1406797205","1","04","2",14,"8","2","1","1"
"1406797205","1","05","2",7,"8","2","1","1"
"1406797206","1","01","1",48,"8","2","1","2"
"1406797206","1","02","2",38,"8","2","1","2"
"1406797206","1","03","1",16,"8","2","1","2"
"1406797206","1","04","2",15,"8","2","1","1"
"1406797206","1","05","2",12,"8","2","1","1"
"1406892201","1","01","1",35,"8","2","1","2"
"1406892201","1","02","2",34,"8","2","1","2"
"1406892201","1","03","1",7,"8","2","1","1"
"1406892201","1","04","1",5,"8","2","2","1"
"1406892201","1","05","1",2,"8","","",""
"1406892202","1","01","2",35,"8","2","1","2"
"1406892202","1","02","2",18,"2","2","1","1"
"1406892202","1","03","2",16,"8","2","1","2"
"1406892202","1","04","1",4,"8","2","2","2"
"1406892203","1","01","1",25,"8","2","1","2"
"1406892203","1","02","2",24,"8","2","1","2"
"1406892203","1","03","2",23,"8","2","1","2"
"1406892203","1","04","1",20,"8","2","1","2"
"1406892203","1","05","1",1,"8","","",""
"1406892204","1","01","1",28,"8","2","1","2"
"1406892204","1","02","2",26,"8","2","1","2"
"1406892204","1","03","1",3,"8","2","2","1"
"1406892206","1","01","1",22,"2","2","1","1"
"1406892206","1","02","1",22,"8","2","1","1"
"1406898501","1","01","1",74,"8","2","1","2"
"1406898501","1","02","2",74,"8","2","1","2"
"1406898502","1","01","1",38,"8","2","1","2"
"1406898503","1","01","1",37,"1","2","1","2"
"1406898504","1","01","1",27,"8","2","1","2"
"1406898504","1","02","2",29,"8","2","1","2"
"1406898504","1","03","1",9,"8","2","1","1"
"1406898504","1","04","1",4,"8","2","2","1"
"1406898505","1","01","2",60,"8","2","1","2"
"1406898506","1","01","1",27,"8","2","1","2"
"1406898506","1","02","2",27,"8","2","1","1"
"1406898506","1","03","1",0,"8","","",""
"1406964301","1","01","1",44,"8","2","1","2"
"1406964302","1","01","1",42,"8","2","1","2"
"1406964302","1","02","2",39,"8","2","1","2"
"1406964302","1","03","1",20,"8","2","1","2"
"1406964302","1","04","2",15,"8","2","1","2"
"1406964305","1","01","2",27,"8","2","1","2"
"1406964305","1","02","1",10,"8","2","1","1"
"1406964305","1","03","2",7,"8","2","1","1"
"1406964306","1","01","1",36,"1","2","2","2"
"1406964306","1","02","2",24,"8","2","2","2"
"1406964306","1","03","2",7,"8","2","2","2"
"1406964306","1","04","2",6,"8","2","2","2"
"1406964306","1","05","1",4,"8","2","2","2"
"1407052301","1","01","1",53,"8","2","1","2"
"1407052301","1","02","2",55,"8","2","1","2"
"1407052301","1","03","2",22,"8","2","1","2"
"1407052302","1","01","1",50,"8","2","1","2"
"1407052302","1","02","2",84,"1","2","1","2"
"1407052303","1","01","1",40,"8","2","1","2"
"1407052303","1","02","2",38,"8","2","1","2"
"1407052303","1","03","1",4,"8","2","2","1"
"1407052304","1","01","1",61,"8","2","1","2"
"1407052304","1","02","2",50,"8","2","1","2"
"1407052306","1","01","1",83,"8","2","1","2"
"1407052306","1","02","2",57,"8","2","1","2"
"1407137501","1","01","1",43,"8","2","1","2"
"1407137502","1","01","2",38,"8","2","1","2"
"1407137502","1","02","2",22,"8","2","1","2"
"1407137502","1","03","2",21,"8","2","1","2"
"1407137502","1","04","2",11,"8","2","1","1"
"1407137502","1","05","2",3,"8","2","2","2"
"1407137502","1","06","2",1,"8","","",""
"1407137502","1","07","1",3,"8","2","2","2"
"1407137504","1","01","1",83,"8","2","1","2"
"1407137504","1","02","1",25,"8","2","1","2"
"1407137504","1","03","2",35,"8","2","1","2"
"1407137504","1","04","1",35,"8","2","1","2"
"1407137504","1","05","2",4,"8","2","2","1"
"1407137504","1","06","1",6,"8","2","2","1"
"1407137505","1","01","1",57,"8","2","1","2"
"1407137505","1","02","2",55,"8","2","1","2"
"1407137505","1","03","2",28,"8","2","1","2"
"1407137505","1","04","2",27,"8","2","1","2"
"1407137505","1","05","1",22,"8","2","1","2"
"1407137506","1","01","1",30,"8","2","1","2"
"1407137506","1","02","1",63,"1","2","2","2"
"1407137506","1","03","2",28,"8","2","1","2"
"1407137506","1","04","1",6,"8","2","2","1"
"1407148901","1","01","1",43,"8","2","1","2"
"1407148901","1","02","2",37,"8","2","1","2"
"1407148901","1","03","1",5,"8","2","1","1"
"1407148901","1","04","1",1,"8","","",""
"1407148904","1","01","1",50,"8","2","1","2"
"1407148904","1","02","2",43,"8","2","1","2"
"1407148904","1","03","2",73,"8","2","1","2"
"1407148904","1","04","1",13,"8","2","1","1"
"1407148904","1","05","2",6,"8","2","1","1"
"1407148905","1","01","1",47,"8","2","1","2"
"1407148905","1","02","2",44,"8","2","1","2"
"1407148905","1","03","2",14,"8","2","1","1"
"1407148905","1","04","1",8,"8","2","1","1"
"1407177801","1","01","2",42,"8","2","1","2"
"1407177801","1","02","2",61,"8","2","1","2"
"1407177801","1","03","1",4,"8","2","2","1"
"1407177801","1","04","1",2,"8","","",""
"1407177804","1","01","2",84,"1","2","1","2"
"1407177805","1","01","1",47,"8","2","1","2"
"1407177805","1","02","2",47,"8","2","1","2"
"1407177805","1","03","1",11,"8","2","1","1"
"1407177805","1","04","1",10,"8","2","1","1"
"1407177806","1","01","1",71,"8","2","1","2"
"1407177806","1","02","2",66,"8","2","1","2"
"1407177806","1","03","1",38,"8","2","1","2"
"1407177806","1","04","2",40,"8","2","1","2"
"1407177806","1","05","2",8,"8","2","1","1"
"1407180405","1","01","2",46,"8","2","1","2"
"1407180405","1","02","1",22,"8","2","1","1"
"1407180405","1","03","2",20,"8","2","1","1"
"1407180406","1","01","1",42,"8","2","1","2"
"1407191303","1","01","2",72,"1","2","2","2"
"1407191303","1","02","1",47,"8","2","1","2"
"1407191303","1","03","1",24,"8","2","1","2"
"1407191303","1","04","2",17,"8","2","1","2"
"1407191303","1","05","2",19,"4","2","1","2"
"1407191303","1","06","1",22,"8","2","1","2"
"1407191303","1","07","2",2,"8","","",""
"1407191303","2","01","1",45,"8","2","1","2"
"1407191303","2","02","2",45,"8","2","1","2"
"1407191303","2","03","1",23,"8","2","1","1"
"1407191303","2","04","2",19,"8","2","1","2"
"1407191303","2","05","2",16,"8","2","1","2"
"1407191304","1","01","2",59,"8","2","1","2"
"1407191304","1","02","1",56,"8","2","1","2"
"1407191304","1","03","2",98,"1","2","1","2"
"1407191304","1","04","1",41,"8","2","1","2"
"1407191304","1","05","2",34,"8","2","1","2"
"1407191304","1","06","2",14,"8","2","1","1"
"1407191304","1","07","1",10,"8","2","1","1"
"1407191306","1","01","1",41,"8","2","1","2"
"1407191306","1","02","2",27,"8","2","2","2"
"1407191306","1","03","2",12,"8","2","1","1"
"1407191306","1","04","2",10,"8","2","1","1"
"1407191306","1","05","2",9,"8","2","1","1"
"1407191306","1","06","1",5,"8","2","1","1"
"1407191306","1","07","1",3,"8","2","2","2"
"1407229002","1","01","1",35,"8","1","1","2"
"1407229002","1","02","2",35,"8","1","1","2"
"1407229004","1","01","1",62,"8","2","1","2"
"1407229004","1","02","2",60,"8","2","1","2"
"1407229005","1","01","2",45,"8","2","1","2"
"1407229005","1","02","2",38,"8","2","1","2"
"1407229005","1","03","2",33,"8","2","1","1"
"1407229005","1","04","2",27,"8","2","1","2"
"1407229005","1","05","2",29,"8","2","1","2"
"1407229005","1","06","1",4,"8","2","2","1"
"1407260601","1","01","1",75,"8","2","1","2"
"1407260601","1","02","2",65,"1","2","1","2"
"1407260602","1","01","1",74,"8","2","1","2"
"1407260604","1","01","2",31,"8","2","1","2"
"1407260604","1","02","1",34,"8","2","1","2"
"1407260604","1","03","1",2,"8","","",""
"1407260606","1","01","1",58,"8","2","1","2"
"1407260606","1","02","2",60,"8","2","1","2"
"1407260606","1","03","1",24,"8","2","1","1"
"1407260606","1","04","1",27,"8","2","1","1"
"1407267702","1","01","1",38,"8","2","1","2"
"1407267703","1","01","2",59,"8","2","1","2"
"1407267703","1","02","2",32,"8","2","1","2"
"1407267704","1","01","2",51,"8","2","1","2"
"1407267704","1","02","1",22,"8","2","1","2"
"1407267704","1","03","2",16,"8","2","1","1"
"1407267706","1","01","2",58,"8","2","1","2"
"1407267706","1","02","2",79,"8","2","1","2"
"1407267706","1","03","1",24,"8","2","1","1"
"1407267706","1","04","2",22,"8","2","1","1"
"1407291902","1","01","1",67,"1","2","1","2"
"1407291902","1","02","2",62,"8","2","1","2"
"1407291903","1","01","2",54,"8","2","1","2"
"1407291903","1","02","2",23,"8","2","1","2"
"1407291903","1","03","1",5,"8","2","2","1"
"1407291904","1","01","2",38,"8","2","1","2"
"1407291904","1","02","2",21,"8","2","1","2"
"1407291904","1","03","1",40,"8","2","2","2"
"1407291904","1","04","1",21,"8","2","2","2"
"1407291905","1","01","1",55,"1","2","1","2"
"1407291905","1","02","2",34,"8","2","1","2"
"1407291905","1","03","1",9,"8","2","1","1"
"1407291906","1","01","1",61,"8","2","1","2"
"1407291906","1","02","2",54,"8","2","1","2"
"1407292202","1","01","1",58,"8","2","1","2"
"1407305802","1","01","2",40,"8","2","1","2"
"1407305802","1","02","1",25,"8","2","1","2"
"1407305803","1","01","1",33,"8","2","1","2"
"1407305803","1","02","2",30,"8","2","1","2"
"1407305803","1","03","2",5,"8","2","2","1"
"1407305803","1","04","1",3,"8","2","2","2"
"1407305804","1","01","2",48,"2","2","2","2"
"1407305804","1","02","1",68,"1","2","2","2"
"1407305805","1","01","1",48,"8","2","1","2"
"1407305806","1","01","1",49,"8","2","1","2"
"1407305806","1","02","2",52,"8","2","1","2"
"1407305806","1","03","1",26,"8","2","1","2"
"1407305806","1","04","1",24,"8","2","1","1"
"1407305806","1","05","2",21,"8","2","1","1"
"1407305806","1","06","2",19,"8","2","1","1"
"1407305806","1","07","1",13,"8","2","1","1"
"1407370901","1","01","2",23,"8","2","1","2"
"1407370901","1","02","2",18,"8","2","1","2"
"1407370903","1","01","1",70,"8","2","1","2"
"1407370903","1","02","2",60,"8","2","1","2"
"1407370903","1","03","1",35,"8","2","1","2"
"1407370903","2","01","2",40,"8","2","1","2"
"1407370903","2","02","1",18,"8","2","1","1"
"1407370903","2","03","2",13,"8","2","1","1"
"1407370904","1","01","1",61,"1","2","1","2"
"1407370904","1","02","2",48,"8","2","1","2"
"1407370904","1","03","1",22,"8","2","1","2"
"1407370904","1","04","1",16,"8","2","1","1"
"1407372801","1","01","1",50,"8","2","1","2"
"1407372801","1","02","2",53,"8","2","1","2"
"1407372801","1","03","1",20,"8","2","1","1"
"1407372801","1","04","1",16,"8","2","1","1"
"1407372801","1","05","1",14,"8","2","1","1"
"1407372802","1","01","1",21,"8","2","1","2"
"1407372802","1","02","2",19,"8","2","1","2"
"1407372802","1","03","1",2,"8","","",""
"1407372803","1","01","1",55,"8","2","1","2"
"1407372803","1","02","2",53,"8","2","1","2"
"1407372803","1","03","2",28,"8","2","1","2"
"1407372803","1","04","2",24,"8","2","1","2"
"1407372803","1","05","1",20,"8","2","1","1"
"1407372805","1","01","2",51,"8","2","1","2"
"1407372805","1","02","1",17,"8","2","1","1"
"1407372805","2","01","1",23,"8","2","1","2"
"1407372805","2","02","2",25,"8","2","1","2"
"1407372805","2","03","1",2,"8","","",""
"1407372806","1","01","2",56,"8","2","1","2"
"1407372806","1","02","2",72,"1","2","2","2"
"1407372806","1","03","1",50,"2","2","1","2"
"1407455401","1","01","1",49,"8","2","1","2"
"1407455401","1","02","2",48,"8","2","1","2"
"1407455401","1","03","1",22,"8","2","1","1"
"1407455401","1","04","2",17,"8","2","1","1"
"1407455403","1","01","1",45,"8","2","1","2"
"1407455403","1","02","2",43,"8","2","1","2"
"1407455403","1","03","1",17,"8","2","1","1"
"1407455404","1","01","1",45,"8","2","1","2"
"1407455405","1","01","1",55,"8","2","1","2"
"1407455405","1","02","2",53,"8","2","1","2"
"1407455405","1","03","2",33,"8","2","1","2"
"1407455405","1","04","1",34,"8","2","1","2"
"1407455405","1","05","2",14,"8","2","1","1"
"1407455405","1","06","1",9,"8","2","1","1"
"1407455405","1","07","2",4,"8","2","2","1"
"1407455406","1","01","1",37,"8","2","1","2"
"1407455406","1","02","2",38,"8","2","1","2"
"1407455406","1","03","2",17,"8","2","1","1"
"1407455406","1","04","2",12,"8","2","1","1"
"1407470002","1","01","2",22,"8","2","1","2"
"1407470002","1","02","1",25,"8","2","1","2"
"1407470002","1","03","2",16,"8","2","1","1"
"1407470002","1","04","1",3,"8","2","2","1"
"1407470004","1","01","1",26,"8","2","1","2"
"1407470004","1","02","1",24,"8","2","1","1"
"1407470005","1","01","1",79,"8","2","1","2"
"1407520401","1","01","1",50,"8","2","1","2"
"1407520401","1","02","2",46,"2","2","1","2"
"1407520401","1","03","2",19,"8","2","1","1"
"1407520401","1","04","2",12,"8","2","1","1"
"1407520402","1","01","1",29,"8","2","1","2"
"1407520402","1","02","2",22,"8","2","1","2"
"1407520402","1","03","2",3,"8","2","2","2"
"1407520402","1","04","2",1,"8","","",""
"1407520403","1","01","2",52,"8","2","1","2"
"1407520404","1","01","1",57,"8","2","1","2"
"1407520404","1","02","2",57,"8","2","1","2"
"1407520404","1","03","1",24,"4","2","1","2"
"1407520404","1","04","1",18,"8","2","1","1"
"1407520405","1","01","1",72,"8","2","1","2"
"1407520405","1","02","2",67,"8","2","1","2"
"1407520405","1","03","2",44,"8","2","1","2"
"1407520405","1","04","1",21,"8","2","1","2"
"1407520405","2","01","1",39,"8","2","1","2"
"1407520405","2","02","2",35,"8","2","1","2"
"1407520405","2","03","2",17,"8","2","1","1"
"1407520405","2","04","1",13,"8","2","1","1"
"1407520406","1","01","1",56,"8","2","1","2"
"1407520406","1","02","2",52,"8","2","1","2"
"1407520406","1","03","1",22,"8","2","1","2"
"1407572501","1","01","1",61,"8","2","1","2"
"1407572501","1","02","2",31,"8","2","1","1"
"1407572502","1","01","1",39,"8","2","1","2"
"1407572502","1","02","2",38,"8","2","1","2"
"1407572503","1","01","1",62,"8","2","1","2"
"1407572503","1","02","2",59,"8","2","1","2"
"1407572503","1","03","1",31,"8","2","1","2"
"1407572503","1","04","1",29,"8","2","1","1"
"1407572503","1","05","2",20,"8","2","1","1"
"1407572504","1","01","1",32,"8","2","1","2"
"1407572504","1","02","2",32,"8","2","1","2"
"1407572505","1","01","1",21,"8","2","1","1"
"1407572506","1","01","2",32,"8","2","1","2"
"1407572506","1","02","2",5,"8","2","2","1"
"1407608601","1","01","2",70,"1","2","1","2"
"1407608601","1","02","1",75,"8","2","1","2"
"1407608601","1","03","1",26,"8","2","1","2"
"1407608601","1","04","1",24,"8","2","1","2"
"1407608601","1","05","1",22,"8","2","1","2"
"1407608601","1","06","2",18,"8","2","1","2"
"1407608602","1","01","1",83,"1","2","1","2"
"1407608602","1","02","2",72,"1","2","1","2"
"1407608602","1","03","2",37,"8","2","1","2"
"1407608602","1","04","2",4,"8","2","1","1"
"1407608603","1","01","1",38,"8","2","1","2"
"1407608603","1","02","2",39,"8","2","1","2"
"1407608603","1","03","2",18,"8","2","1","2"
"1407608603","1","04","1",15,"8","2","1","1"
"1407608603","1","05","2",8,"8","2","1","1"
"1407608603","1","06","2",1,"8","","",""
"1407608604","1","01","1",65,"8","2","1","2"
"1407608604","1","02","2",68,"8","2","1","2"
"1407608605","1","01","1",45,"8","2","1","2"
"1407608605","1","02","2",44,"8","2","1","2"
"1407608605","1","03","1",20,"8","2","1","1"
"1407608605","1","04","1",15,"8","2","1","2"
"1407608605","1","05","2",10,"8","2","1","1"
"1407608606","1","01","1",55,"8","2","1","2"
"1407608606","1","02","2",54,"8","2","1","2"
"1407608606","1","03","1",24,"8","2","1","2"
"1407627001","1","01","1",63,"1","2","1","2"
"1407627001","1","02","2",55,"8","2","1","2"
"1407627002","1","01","2",59,"1","2","1","2"
"1407627002","1","02","1",61,"8","2","1","2"
"1407627002","1","03","2",21,"8","2","1","2"
"1407627002","1","04","1",35,"8","2","1","2"
"1407627002","1","05","1",24,"8","2","1","2"
"1407627002","1","06","2",4,"8","2","2","1"
"1407627003","1","01","1",58,"8","2","2","2"
"1407627003","1","02","2",56,"8","2","1","2"
"1407627003","1","03","1",38,"8","2","1","2"
"1407627003","1","04","1",17,"8","2","1","2"
"1407627003","1","05","2",16,"8","2","1","1"
"1407627004","1","01","1",19,"8","2","1","2"
"1407695301","1","01","1",70,"8","2","1","2"
"1407695301","1","02","2",66,"8","2","1","2"
"1407695302","1","01","1",63,"8","2","1","2"
"1407695302","1","02","2",63,"8","2","1","2"
"1407695303","1","01","1",65,"8","2","1","2"
"1407695303","1","02","2",55,"8","2","1","2"
"1407695304","1","01","1",75,"8","2","1","2"
"1407695304","1","02","2",70,"8","2","1","2"
"1407695306","1","01","2",91,"1","2","1","2"
"1407695306","1","02","1",62,"8","2","1","2"
"1407775701","1","01","1",55,"8","2","1","2"
"1407775701","1","02","2",61,"8","2","1","2"
"1407775701","1","03","1",34,"8","2","1","2"
"1407775702","1","01","1",48,"1","2","1","2"
"1407775704","1","01","1",84,"7","2","1","2"
"1407775704","1","02","1",34,"8","2","1","2"
"1407775704","1","03","2",57,"8","2","1","2"
"1407775705","1","01","1",31,"8","2","1","2"
"1407775705","1","02","2",31,"8","2","1","2"
"1407775705","1","03","1",5,"8","2","2","1"
"1407775705","1","04","2",3,"8","2","2","2"
"1407775705","1","05","1",1,"8","","",""
"1407795901","1","01","2",38,"8","2","1","2"
"1407795901","1","02","1",15,"8","2","1","2"
"1407795901","1","03","1",10,"8","2","1","1"
"1407795903","1","01","1",34,"8","2","1","2"
"1407795903","1","02","2",38,"8","2","1","2"
"1407795903","1","03","2",16,"8","2","1","1"
